step,current_time,current_time_norm,queue_length_norm,avg_waiting_time_norm,max_lateness_risk_norm,urgent_jobs_norm,energy_tariff_norm,energy_tariff,action_type,oven_id,num_panels,reward,action_validation_reward,launch_reward,heating_reward,wait_reward,energy_cost_penalty,lateness_penalty,completion_reward,queue_length,completed_jobs,total_reward,total_energy_cost,total_lateness_penalty,late_jobs_count,terminated,truncated,oven_0_busy,oven_0_heating,oven_0_cooling,oven_0_time_to_completion,oven_0_time_to_ready,oven_0_temperature,oven_1_busy,oven_1_heating,oven_1_cooling,oven_1_time_to_completion,oven_1_time_to_ready,oven_1_temperature
0,0.0,0.0,0.0,0.0,0.9950548,0.0,0.33333334,0.5,2,0,0,0.25,0.0,0.0,1.0,0.0,-0.75,0.0,0.0,1,0,0.25,-0.75,0.0,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.00069444446,0.009999666,0.0,0.9950548,0.0,0.33333334,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.25,-0.75,0.0,0,False,False,0.0,1.0,0.0,0.5079774,0.73214424,0.06666667,0.0,0.0,1.0,0.0,0.0,0.0
2,2.0,0.0013888889,0.019997334,0.00833314,0.9950548,0.0,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.15,-0.75,0.0,0,False,False,0.0,1.0,0.0,0.47770002,0.6996766,0.19111112,0.0,0.0,1.0,0.0,0.0,0.0
3,3.0000002,0.0020833334,0.029991003,0.016665123,0.9950548,0.0,0.33333334,0.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.15,-0.75,0.0,0,False,False,0.0,1.0,0.0,0.4462436,0.66403675,0.35288888,0.0,0.0,1.0,0.0,0.0,0.0
4,4.0,0.0027777778,0.03997868,0.024994792,0.9950548,0.0,0.33333334,0.5,2,1,0,0.25,0.0,0.0,1.0,0.0,-0.75,0.0,0.0,5,0,0.4,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.41364443,0.62510043,0.52545184,0.0,0.0,1.0,0.0,0.0,0.0
5,5.0,0.0034722222,0.049958374,0.033320993,0.9950548,0.0,0.33333334,0.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.30000000000000004,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.37994897,0.5827829,0.6836346,0.0,1.0,0.0,0.5079774,0.73214424,0.06666667
6,6.0000005,0.004166667,0.059928104,0.04164257,0.9950548,0.0,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.20000000000000004,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.34521404,0.5370496,0.8101807,0.0,1.0,0.0,0.47770002,0.6996766,0.19111112
7,7.0000005,0.0048611113,0.06988589,0.049958374,0.9950548,0.049958374,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0.10000000000000003,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.30950692,0.487925,0.89876306,0.0,1.0,0.0,0.4462436,0.66403675,0.35288888
8,8.0,0.0055555557,0.07982977,0.058267258,0.9950548,0.049958374,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2.7755575615628914e-17,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.27290508,0.4355021,0.9527561,0.0,1.0,0.0,0.41364443,0.62510043,0.52545184
9,9.0,0.00625,0.089757785,0.06656808,0.9950548,0.099667996,0.33333334,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2.7755575615628914e-17,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.23549575,0.37994897,0.98110247,0.0,1.0,0.0,0.37994897,0.5827829,0.6836346
10,10.0,0.0069444445,0.099667996,0.07485969,0.9950548,0.099667996,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,11,0,-0.09999999999999998,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.19737533,0.32151273,0.9937008,0.0,1.0,0.0,0.34521404,0.5370496,0.8101807
11,11.0,0.007638889,0.10955847,0.08314097,0.9950548,0.099667996,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,12,0,-0.19999999999999998,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.1586485,0.26052046,0.9983202,0.0,1.0,0.0,0.30950692,0.487925,0.89876306
12,12.000001,0.008333334,0.1194273,0.09141078,0.9950548,0.099667996,0.33333334,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,-0.19999999999999998,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.1194273,0.19737533,0.99966407,0.0,1.0,0.0,0.27290508,0.4355021,0.9527561
13,13.000001,0.009027778,0.12927258,0.099667996,0.9950548,0.099667996,0.33333334,0.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,14,0,-0.3,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.07982977,0.1325488,0.9999552,0.0,1.0,0.0,0.23549575,0.37994897,0.98110247
14,14.000001,0.009722223,0.13909245,0.10791151,0.9950548,0.099667996,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,15,0,-0.4,-1.5,0.0,0,False,False,0.0,1.0,0.0,0.03997868,0.06656808,0.999997,0.0,1.0,0.0,0.19737533,0.32151273,0.9937008
15,15.0,0.010416667,0.14888503,0.11614021,0.9950548,0.099667996,0.33333334,0.5,0,1,0,-0.16973168386811657,0.0,0.0,0.0,-0.14888503362331795,0.0,-0.020846650244798613,0.0,16,0,-0.5697316838681166,-1.5,0.020846650244798613,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1586485,0.26052046,0.9983202
16,16.0,0.011111111,0.1586485,0.124353,0.9950548,0.099667996,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,17,0,-0.6697316838681165,-1.5,0.020846650244798613,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1194273,0.19737533,0.99966407
17,17.0,0.011805556,0.16838105,0.1325488,0.9950548,0.099667996,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,18,0,-0.7697316838681165,-1.5,0.020846650244798613,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999552
18,18.0,0.0125,0.17808087,0.14072649,0.9950548,0.099667996,0.33333334,0.5,0,1,0,-0.2488122290994439,0.0,0.0,0.0,-0.17808086811733018,0.0,-0.07073136098211372,0.0,19,0,-1.0185439129675604,-1.5,0.09157801122691234,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03997868,0.06656808,0.999997
19,19.0,0.013194445,0.18774621,0.14888503,0.9950548,0.099667996,0.33333334,0.5,0,1,0,-0.2750397934350718,0.0,0.0,0.0,-0.1877462058682854,0.0,-0.08729358756678643,0.0,20,0,-1.2935837064026323,-1.5,0.17887159879369877,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20.0,0.013888889,0.19737533,0.15702336,0.9950548,0.099667996,0.33333334,0.5,2,0,0,-0.8538076960741917,0.0,0.0,0.0,0.0,-0.75,-0.10380769607419169,0.0,21,0,-2.147391402476824,-2.25,0.28267929486789045,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21.0,0.014583333,0.2069665,0.16514042,0.9950548,0.099667996,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,22,0,-2.2473914024768242,-2.25,0.28267929486789045,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22.0,0.015277778,0.21651806,0.17323516,0.9950548,0.099667996,0.33333334,0.5,2,0,0,-0.8866559994550569,0.0,0.0,0.0,0.0,-0.75,-0.13665599945505696,0.0,22,0,-3.1340474019318814,-3.0,0.4193352943229474,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,23.000002,0.015972223,0.21651806,0.18935362,0.9950548,0.099667996,0.33333334,0.5,2,0,0,-0.9029727446182104,0.0,0.0,0.0,0.0,-0.75,-0.15297274461821042,0.0,22,0,-4.037020146550092,-3.75,0.5723080389411579,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,24.000002,0.016666668,0.21651806,0.20537068,0.9950548,0.14888503,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,22,0,-4.137020146550092,-3.75,0.5723080389411579,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25.000002,0.017361112,0.21651806,0.22127847,0.9950548,0.14888503,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,22,0,-4.237020146550091,-3.75,0.5723080389411579,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,26.000002,0.018055556,0.21651806,0.23706937,0.9950548,0.24491866,0.33333334,0.5,0,0,0,-0.41791008887360526,0.0,0.0,0.0,-0.21651806149302882,0.0,-0.20139202738057643,0.0,23,0,-4.654930235423697,-3.75,0.7737000663217344,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9048374
27,27.000002,0.01875,0.22602835,0.24219206,0.9950548,0.2913126,0.33333334,0.5,2,0,0,-0.9673277506062943,0.0,0.0,0.0,0.0,-0.75,-0.21732775060629433,0.0,23,0,-5.622257986029991,-4.5,0.9910278169280287,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7408182
28,28.000002,0.019444445,0.22602835,0.25781658,0.9950548,0.2913126,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,23,0,-5.722257986029991,-4.5,0.9910278169280287,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5488116
29,29.0,0.02013889,0.22602835,0.27330744,0.9950548,0.33637553,0.33333334,0.5,2,1,0,-0.366726142495427,0.0,0.0,0.6321205588285577,0.0,-0.75,-0.2488467013239847,0.0,23,0,-6.088984128525418,-5.25,1.2398745182520134,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36787945
30,30.0,0.020833334,0.22602835,0.2886578,0.9950548,0.33637553,0.33333334,0.5,0,0,0,-0.49044363092987875,0.0,0.0,0.0,-0.22602835227867094,0.0,-0.2644152786512078,0.0,23,0,-6.579427759455297,-5.25,1.5042897969032212,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5079774,0.73214424,0.4100208
31,31.0,0.021527778,0.22602835,0.3038612,0.9950548,0.37994897,0.33333334,0.5,2,0,0,-1.0298472516409065,0.0,0.0,0.0,0.0,-0.75,-0.2798472516409066,0.0,24,0,-7.609275011096203,-6.0,1.7841370485441277,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47770002,0.6996766,0.4886847
32,32.0,0.022222223,0.23549575,0.3064898,0.9950548,0.37994897,0.33333334,0.5,0,1,0,-0.530631702496863,0.0,0.0,0.0,-0.23549574953849794,0.0,-0.2951359529583651,0.0,25,0,-8.139906713593067,-6.0,2.079273001502493,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4462436,0.66403675,0.59094775
33,33.0,0.022916667,0.24491866,0.30950692,0.9950548,0.421899,0.33333334,0.5,2,0,0,-1.060274996110133,0.0,0.0,0.0,0.0,-0.75,-0.31027499611013293,0.0,26,0,-9.2001817097032,-6.75,2.3895479976126257,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41364443,0.62510043,0.70002836
34,34.0,0.023611112,0.25429553,0.31286484,0.9950548,0.5005202,0.33333334,0.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,26,0,-9.3001817097032,-6.75,2.3895479976126257,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37994897,0.5827829,0.8000189
35,35.0,0.024305556,0.25429553,0.32782072,0.9950548,0.5005202,0.33333334,0.5,0,0,0,-0.594375546492685,0.0,0.0,0.0,-0.25429553262639115,0.0,-0.34008001386629383,0.0,27,0,-9.894557256195885,-6.75,2.7296280114789195,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34521404,0.5370496,0.8800113
36,36.0,0.025,0.26362485,0.33088982,0.9950548,0.5005202,0.33333334,0.5,0,0,0,-0.6183595228261761,0.0,0.0,0.0,-0.26362483547220333,0.0,-0.3547346873539728,0.0,28,0,-10.512916779022062,-6.75,3.0843626988328925,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30950692,0.487925,0.93600607
37,37.0,0.025694445,0.27290508,0.3342623,0.9950548,0.5005202,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,29,0,-10.612916779022061,-6.75,3.0843626988328925,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27290508,0.4355021,0.97013617
38,38.0,0.02638889,0.2821348,0.3379037,0.9950548,0.5005202,0.33333334,0.5,2,0,0,-1.1368948225734052,0.0,0.0,0.0,0.0,-0.75,-0.38689482257340535,0.0,29,0,-11.749811601595466,-7.5,3.4712575214062977,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23549575,0.37994897,0.98805445
39,39.0,0.027083334,0.2821348,0.35258338,0.9950548,0.57167,0.33333334,0.5,0,0,0,-0.6970022733542769,0.0,0.0,0.0,-0.28213481266963414,0.0,-0.41486746068464275,0.0,30,0,-12.446813874949743,-7.5,3.8861249820909407,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19737533,0.32151273,0.9960182
40,40.0,0.027777778,0.2913126,0.35593393,0.9950548,0.6043678,0.33333334,0.5,0,1,0,-0.7333898803903887,0.0,0.0,0.0,-0.2913126124515909,0.0,-0.4420772679387977,0.0,30,0,-13.180203755340132,-7.5,4.328202250029738,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1586485,0.26052046,0.9989382
41,41.0,0.028472222,0.2913126,0.37040195,0.9950548,0.6043678,0.33333334,0.5,2,0,0,-1.2184970864779845,0.0,0.0,0.0,0.0,-0.75,-0.4684970864779846,0.0,30,0,-14.398700841818117,-8.25,4.796699336507723,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1194273,0.19737533,0.9997876
42,42.0,0.029166667,0.2913126,0.38469246,0.9950548,0.6043678,0.33333334,0.5,0,1,0,-0.7854173280032781,0.0,0.0,0.0,-0.2913126124515909,0.0,-0.4941047155516873,0.0,31,0,-15.184118169821396,-8.25,5.290804052059411,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999717
43,43.0,0.029861111,0.3004371,0.38728514,0.9950548,0.63514894,0.33333334,0.5,0,1,0,-0.8193198885128636,0.0,0.0,0.0,-0.30043709714765415,0.0,-0.5188827913652094,0.0,32,0,-16.00343805833426,-8.25,5.80968684342462,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999981
44,44.0,0.030555556,0.30950692,0.3901519,0.9950548,0.63514894,0.33333334,0.5,0,0,0,-0.8523255401072455,0.0,0.0,0.0,-0.30950692121263845,0.0,-0.542818618894607,0.0,32,0,-16.855763598441506,-8.25,6.352505462319227,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,45.0,0.03125,0.30950692,0.404189,0.9950548,0.6910695,0.33333334,0.5,2,1,0,-1.3159039624891147,0.0,0.0,0.0,0.0,-0.75,-0.5659039624891147,0.0,32,0,-18.171667560930622,-9.0,6.918409424808342,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,46.000004,0.031944446,0.30950692,0.41803828,0.9950548,0.71629786,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,33,0,-18.271667560930624,-9.0,6.918409424808342,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47,47.0,0.03263889,0.31852078,0.42023697,0.9950548,0.73978305,0.33333334,0.5,0,1,0,-0.9280318403473087,0.0,0.0,0.0,-0.31852077690277086,0.0,-0.6095110634445379,0.0,34,0,-19.199699401277933,-9.0,7.52792048825288,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48,48.000004,0.033333335,0.3274774,0.42270455,0.9950548,0.73978305,0.33333334,0.5,0,1,0,-0.9575137198513695,0.0,0.0,0.0,-0.32747739480870536,0.0,-0.630036325042664,0.0,35,0,-20.157213121129303,-9.0,8.157956813295543,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49,49.0,0.034027778,0.33637553,0.4254155,0.9950548,0.73978305,0.33333334,0.5,0,0,0,-0.9860930594055807,0.0,0.0,0.0,-0.3363755443363322,0.0,-0.6497175150692485,0.0,36,0,-21.143306180534882,-9.0,8.807674328364792,0,False,False,0.0,0.0,1.0,0.0,0.0,0.9048374,0.0,0.0,0.0,0.0,0.0,1.0
50,50.000004,0.034722224,0.34521404,0.4283469,0.9950548,0.7615942,0.33333334,0.5,0,1,0,-1.0137786316880253,0.0,0.0,0.0,-0.3452140341355209,0.0,-0.6685645975525045,0.0,36,0,-22.15708481222291,-9.0,9.476238925917297,0,False,False,0.0,0.0,1.0,0.0,0.0,0.7408182,0.0,0.0,0.0,0.0,0.0,1.0
51,51.0,0.035416666,0.34521404,0.44185784,0.9950548,0.7615942,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,36,0,-22.25708481222291,-9.0,9.476238925917297,0,False,False,0.0,0.0,1.0,0.0,0.0,0.5488116,0.0,0.0,0.0,0.0,0.0,1.0
52,52.000004,0.036111113,0.34521404,0.4551713,0.9950548,0.7615942,0.33333334,0.5,2,1,0,-1.4538095866801424,0.0,0.0,0.0,0.0,-0.75,-0.7038095866801425,0.0,36,0,-23.71089439890305,-9.75,10.18004851259744,0,False,False,0.0,0.0,1.0,0.0,0.0,0.36787945,0.0,0.0,0.0,0.0,0.0,1.0
53,53.0,0.036805555,0.34521404,0.46828425,0.9950548,0.7615942,0.33333334,0.5,2,0,0,-0.6982867323655719,0.0,0.0,0.7768698398515701,0.0,-0.75,-0.725156572217142,0.0,37,0,-24.40918113126862,-10.5,10.90520508481458,0,False,False,0.0,0.0,1.0,0.0,0.0,0.22313017,0.0,0.0,0.0,0.0,0.0,1.0
54,54.000004,0.0375,0.35399172,0.47022593,0.9950548,0.78180635,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,37,0,-24.509181131268623,-10.5,10.90520508481458,0,False,False,0.0,1.0,0.0,0.5079774,0.73214424,0.27492148,0.0,0.0,0.0,0.0,0.0,1.0
55,55.0,0.038194444,0.35399172,0.48310527,0.9950548,0.800499,0.33333334,0.5,0,1,0,-1.1322591043827503,0.0,0.0,0.0,-0.35399171247704597,0.0,-0.7782673919057045,0.0,38,0,-25.641440235651373,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.47770002,0.6996766,0.37159863,0.0,0.0,0.0,0.0,0.0,1.0
56,56.000004,0.03888889,0.36270747,0.4849116,0.9950548,0.800499,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,38,0,-25.741440235651375,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.4462436,0.66403675,0.4972789,0.0,0.0,0.0,0.0,0.0,1.0
57,57.0,0.039583333,0.36270747,0.4975559,0.9950548,0.800499,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,38,0,-25.841440235651376,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.41364443,0.62510043,0.6313379,0.0,0.0,0.0,0.0,0.0,1.0
58,58.0,0.04027778,0.36270747,0.50999224,0.9950548,0.8336546,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,39,0,-25.941440235651378,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.37994897,0.5827829,0.75422525,0.0,0.0,0.0,0.0,0.0,1.0
59,59.0,0.04097222,0.37136024,0.5113307,0.9950548,0.8336546,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,40,0,-26.04144023565138,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.34521404,0.5370496,0.8525351,0.0,0.0,0.0,0.0,0.0,1.0
60,60.0,0.041666668,0.37994897,0.5129071,0.9950548,0.8336546,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,41,0,-26.14144023565138,-10.5,11.683472476720285,0,False,False,0.0,1.0,0.0,0.30950692,0.487925,0.9213521,0.0,0.0,1.0,0.0,0.0,0.9048374
61,61.0,0.04236111,0.38847268,0.5147022,0.9950548,0.8336546,0.33333334,0.5,0,1,0,-0.9375393968137733,0.0,0.0,0.0,0.0,0.0,-0.9375393968137733,0.0,42,0,-27.078979632465153,-10.5,12.621011873534059,0,False,False,0.0,1.0,0.0,0.27290508,0.4355021,0.96329767,0.0,0.0,1.0,0.0,0.0,0.7408182
62,62.0,0.043055557,0.39693043,0.5166986,0.9950548,0.8617232,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,43,0,-27.178979632465154,-10.5,12.621011873534059,0,False,False,0.0,1.0,0.0,0.23549575,0.37994897,0.9853191,0.0,0.0,1.0,0.0,0.0,0.5488116
63,63.0,0.04375,0.4053213,0.51888025,0.9950548,0.8740533,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,44,0,-27.278979632465155,-10.5,12.621011873534059,0,False,False,0.0,1.0,0.0,0.19737533,0.32151273,0.99510634,0.0,0.0,1.0,0.0,0.0,0.36787945
64,64.0,0.044444446,0.41364443,0.52123237,0.9950548,0.88535166,0.33333334,0.5,0,0,0,-0.9765435769761139,0.0,0.0,0.0,0.0,0.0,-0.9765435769761139,0.0,44,0,-28.255523209441268,-10.5,13.597555450510173,0,False,False,0.0,1.0,0.0,0.1586485,0.26052046,0.998695,0.0,0.0,1.0,0.0,0.0,0.22313017
65,65.0,0.045138888,0.41364443,0.5332653,0.9950548,0.90514827,0.33333334,0.5,2,1,0,-0.8561414389548665,0.0,0.0,0.8775435717470181,0.0,-0.75,-0.9836850107018846,0.0,44,0,-29.111664648396136,-11.25,14.581240461212058,0,False,False,0.0,1.0,0.0,0.1194273,0.19737533,0.999739,0.0,0.0,1.0,0.0,0.0,0.12245643
66,66.0,0.045833334,0.41364443,0.54508626,0.9950548,0.90514827,0.33333334,0.5,0,0,0,-0.9886646658022703,0.0,0.0,0.0,0.0,0.0,-0.9886646658022703,0.0,44,0,-30.100329314198408,-11.25,15.569905127014328,0,False,False,0.0,1.0,0.0,0.07982977,0.1325488,0.9999652,0.0,1.0,0.0,0.5079774,0.73214424,0.18095933
67,67.0,0.046527777,0.41364443,0.55669445,0.9950548,0.90514827,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,45,0,-30.20032931419841,-11.25,15.569905127014328,0,False,False,0.0,1.0,0.0,0.03997868,0.06656808,0.9999977,0.0,1.0,0.0,0.47770002,0.6996766,0.29016477
68,68.0,0.047222223,0.421899,0.5583072,0.9950548,0.90514827,0.33333334,0.5,0,1,0,-1.4166242619283997,0.0,0.0,0.0,-0.4218990052500079,0.0,-0.9947252566783918,0.0,45,0,-31.61695357612681,-11.25,16.56463038369272,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4462436,0.66403675,0.4321318
69,69.0,0.047916666,0.421899,0.5696719,0.9950548,0.9137855,0.33333334,0.5,0,0,0,-1.4185806864398929,0.0,0.0,0.0,-0.4218990052500079,0.0,-0.9966816811898849,0.0,46,0,-33.035534262566706,-11.25,17.561312064882603,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41364443,0.62510043,0.5835633
70,70.0,0.048611112,0.4300842,0.57118195,0.9950548,0.9137855,0.33333334,0.5,0,0,0,-1.4280020416174188,0.0,0.0,0.0,-0.4300842114019795,0.0,-0.9979178302154393,0.0,47,0,-34.463536304184125,-11.25,18.559229895098042,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37994897,0.5827829,0.7223756
71,71.0,0.049305554,0.4381993,0.5728624,0.9950548,0.9216685,0.33333334,0.5,0,1,0,-1.436893101773581,0.0,0.0,0.0,-0.4381993148327677,0.0,-0.9986937869408135,0.0,48,0,-35.90042940595771,-11.25,19.557923682038854,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34521404,0.5370496,0.83342534
72,72.0,0.05,0.4462436,0.57470083,0.9950548,0.9216685,0.33333334,0.5,0,0,0,-1.4454292442236003,0.0,0.0,0.0,-0.4462436102487796,0.0,-0.9991856339748207,0.0,48,0,-37.34585865018131,-11.25,20.557109316013676,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30950692,0.487925,0.9111602
73,73.0,0.050694443,0.4462436,0.5857559,0.9950548,0.9216685,0.33333334,0.5,0,1,0,-1.4457495931378073,0.0,0.0,0.0,-0.4462436102487796,0.0,-0.9995059828890276,0.0,48,0,-38.79160824331912,-11.25,21.556615298902702,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27290508,0.4355021,0.9585414
74,74.0,0.05138889,0.4462436,0.59659725,0.9950548,0.9216685,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,48,0,-38.89160824331912,-11.25,21.556615298902702,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23549575,0.37994897,0.98341656
75,75.0,0.052083332,0.4462436,0.6072251,0.9950548,0.9216685,0.33333334,0.5,0,0,0,-0.9998375974376963,0.0,0.0,0.0,0.0,0.0,-0.9998375974376963,0.0,49,0,-39.891445840756816,-11.25,22.5564528963404,0,False,False,0.0,0.0,1.0,0.0,0.0,0.9048374,0.0,1.0,0.0,0.19737533,0.32151273,0.9944722
